scope_item_id,question_text_cn,rater_1_status,rater_1_primary,rater_2_status,rater_2_primary,dual_rater_consensus,primary_dimension_consensus,rater_1_reason_cn,rater_2_reason_cn
scope-0205,男子踩踏后车尾踏板是否展开？,directly_in_scope,C5_deformation_state,directly_in_scope,C5_deformation_state,both_direct,C5_deformation_state,询问踩踏操作是否使车尾踏板展开,对“男子踩踏后车尾踏板是否展开？”，核心要求识别开合、弯曲、组装、分离、破坏或状态转变，直接考查 C5 形变与状态变化。；同时还需绑定动作与空间目标或结果。
scope-0206,滑雪者越过杆后是否保持站立？,supporting_operation,C3_action_intent,directly_in_scope,C5_deformation_state,both_covered_with_support,DISAGREEMENT,追踪滑雪者越杆后是否保持站立姿态,对“滑雪者越过杆后是否保持站立？”，核心要求识别开合、弯曲、组装、分离、破坏或状态转变，直接考查 C5 形变与状态变化。
scope-0207,片段结束前鱼是否被拉出水面？,directly_in_scope,C2_dynamic_spatial,supporting_operation,C2_dynamic_spatial,both_covered_with_support,C2_dynamic_spatial,询问鱼是否在片段结束前完成出水转移,对“片段结束前鱼是否被拉出水面？”，表层只问运动终点、局部动态关系或空间事件顺序；在该具体运动过程中它是 C2 的必要基础操作，但未直接要求建模完整关系变化。
scope-0208,镜头先展示车辆左后侧还是正后方？,directly_in_scope,C6_reference_frame,outside_scope,NONE,binary_coverage_contested,DISAGREEMENT,询问镜头观察车辆左后侧与正后方的视点顺序,对“镜头先展示车辆左后侧还是正后方？”，核心只是一般事件或镜头展示顺序；题面未表明该顺序是六维高层推理的必要组成，因此判为范围外。
scope-0209,儿童群与成年男子之间的距离如何变化？,directly_in_scope,C2_dynamic_spatial,directly_in_scope,C2_dynamic_spatial,both_direct,C2_dynamic_spatial,询问儿童群与成年男子之间距离的变化,对“儿童群与成年男子之间的距离如何变化？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0210,孩子们主要面向相机还是远离相机？,supporting_operation,C6_reference_frame,supporting_operation,C6_reference_frame,both_covered_with_support,C6_reference_frame,识别孩子们相对相机的主体朝向,对“孩子们主要面向相机还是远离相机？”，表层只读取固定时刻的方向、朝向或哪一侧，是 C6 的参照表达基础操作，但未要求显式视角转换。
scope-0211,输电塔相对城市建筑位于前景还是远景？,directly_in_scope,C6_reference_frame,outside_scope,NONE,binary_coverage_contested,DISAGREEMENT,在相机景深参考下判断输电塔与建筑的前后层次,对“输电塔相对城市建筑位于前景还是远景？”，只需读取单点静态位置或方位，且没有明确动态过程或视角转换；不能仅因含空间词就归入六维。
scope-0212,男子出现时海面位于其哪一侧？,supporting_operation,C2_dynamic_spatial,supporting_operation,C6_reference_frame,both_covered_with_support,DISAGREEMENT,询问海面相对男子的静态侧向位置,对“男子出现时海面位于其哪一侧？”，表层只读取固定时刻的方向、朝向或哪一侧，是 C6 的参照表达基础操作，但未要求显式视角转换。
scope-0213,大象与随行人员的前后关系如何变化？,directly_in_scope,C2_dynamic_spatial,directly_in_scope,C2_dynamic_spatial,both_direct,C2_dynamic_spatial,询问大象与随行人员的前后关系变化,对“大象与随行人员的前后关系如何变化？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0214,男子收线时鱼线指向船的哪一侧？,directly_in_scope,C6_reference_frame,supporting_operation,C6_reference_frame,both_covered_with_support,C6_reference_frame,以船和钓鱼者为参考判断鱼线方向,对“男子收线时鱼线指向船的哪一侧？”，表层只读取固定时刻的方向、朝向或哪一侧，是 C6 的参照表达基础操作，但未要求显式视角转换。
scope-0215,绳索在操作后形成了几个环？,directly_in_scope,C5_deformation_state,supporting_operation,C5_deformation_state,both_covered_with_support,C5_deformation_state,询问操作后绳索形成的环状结构,对“绳索在操作后形成了几个环？”，表层只问加工/组装步骤、成品位置或局部状态，是 C5 的明确基础操作，但未直接要求解释完整状态转变。
scope-0216,黑狗与白狗是否朝同一方向奔跑？,directly_in_scope,C2_dynamic_spatial,supporting_operation,C2_dynamic_spatial,both_covered_with_support,C2_dynamic_spatial,比较两只奔跑狗的运动方向,对“黑狗与白狗是否朝同一方向奔跑？”，表层只问运动终点、局部动态关系或空间事件顺序；在该具体运动过程中它是 C2 的必要基础操作，但未直接要求建模完整关系变化。
scope-0217,主要红车先从侧面经过还是先正面靠近相机？,directly_in_scope,C6_reference_frame,directly_in_scope,C2_dynamic_spatial,both_direct,DISAGREEMENT,追踪红车相对相机由正面靠近到侧面经过的轨迹,对“主要红车先从侧面经过还是先正面靠近相机？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。；同时还需处理相机、行动者或对象参照。
scope-0218,男子手指主要指向画面的哪个方向？,directly_in_scope,C3_action_intent,supporting_operation,C6_reference_frame,both_covered_with_support,DISAGREEMENT,询问手指指向动作在画面中的空间方向,对“男子手指主要指向画面的哪个方向？”，表层只读取固定时刻的方向、朝向或哪一侧，是 C6 的参照表达基础操作，但未要求显式视角转换。
scope-0219,飞机最终朝画面的哪一侧飞离？,directly_in_scope,C6_reference_frame,supporting_operation,C6_reference_frame,both_covered_with_support,C6_reference_frame,询问飞机最终从画面哪一侧飞离,对“飞机最终朝画面的哪一侧飞离？”，表层只读取固定时刻的方向、朝向或哪一侧，是 C6 的参照表达基础操作，但未要求显式视角转换。
scope-0220,镜头沿商店街移动时先经过果蔬店还是服装店？,directly_in_scope,C2_dynamic_spatial,supporting_operation,C2_dynamic_spatial,both_covered_with_support,C2_dynamic_spatial,询问镜头沿商店街移动时经过两个地点的路径顺序,对“镜头沿商店街移动时先经过果蔬店还是服装店？”，表层只问运动终点、局部动态关系或空间事件顺序；在该具体运动过程中它是 C2 的必要基础操作，但未直接要求建模完整关系变化。
scope-0221,湖面上有几只水鸟同时可见？,outside_scope,NONE,outside_scope,NONE,both_outside_scope,NONE,核心是对同时可见水鸟进行数量统计,对“湖面上有几只水鸟同时可见？”，核心只是数量、身份、外观属性或普通实体识别；不要求六维中的持续追踪、动态关系、空间目标、预测、状态转变或参照转换。
scope-0222,镜头从农田转向道路发生在看到马之前还是之后？,outside_scope,NONE,outside_scope,NONE,both_outside_scope,NONE,只比较镜头转场与看到马的展示顺序,对“镜头从农田转向道路发生在看到马之前还是之后？”，核心只是一般事件或镜头展示顺序；题面未表明该顺序是六维高层推理的必要组成，因此判为范围外。
scope-0223,末段地面人物面向飞行物吗？,supporting_operation,C6_reference_frame,supporting_operation,C6_reference_frame,both_covered_with_support,C6_reference_frame,识别地面人物相对飞行物的主体朝向,对“末段地面人物面向飞行物吗？”，表层只读取固定时刻的方向、朝向或哪一侧，是 C6 的参照表达基础操作，但未要求显式视角转换。
scope-0224,无人机相对湖面高度如何变化？,directly_in_scope,C2_dynamic_spatial,directly_in_scope,C2_dynamic_spatial,both_direct,C2_dynamic_spatial,询问无人机相对湖面的高度变化,对“无人机相对湖面高度如何变化？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0225,她进入门洞前后与相机的距离如何变化？,directly_in_scope,C6_reference_frame,directly_in_scope,C2_dynamic_spatial,both_direct,DISAGREEMENT,询问女子穿门前后相对相机的距离变化,对“她进入门洞前后与相机的距离如何变化？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0226,男子取下悬挂物后将其带向室内还是室外？,directly_in_scope,C3_action_intent,directly_in_scope,C3_action_intent,both_direct,C3_action_intent,询问取下悬挂物后携带行动的空间去向,对“男子取下悬挂物后将其带向室内还是室外？”，核心要求把可见空间行动与其目标、去向或即时结果绑定，直接考查 C3 行动与意图。
scope-0227,人先展示鱼还是先处理鱼钩？,supporting_operation,C3_action_intent,supporting_operation,C3_action_intent,both_covered_with_support,C3_action_intent,询问展示鱼与处理鱼钩两个捕鱼行动阶段的顺序,对“人先展示鱼还是先处理鱼钩？”，表层只问动作识别或操作先后；该具体操作围绕空间目标、受体或结果展开，是 C3 的必要基础操作，但未直接询问意图本身。
scope-0228,道路标志先出现还是车道开始分离先出现？,supporting_operation,C2_dynamic_spatial,supporting_operation,C2_dynamic_spatial,both_covered_with_support,C2_dynamic_spatial,询问道路标志出现与车道分离两个路径线索的顺序,对“道路标志先出现还是车道开始分离先出现？”，表层只问运动终点、局部动态关系或空间事件顺序；在该具体运动过程中它是 C2 的必要基础操作，但未直接要求建模完整关系变化。
scope-0229,男子用工具处理肉块的直接目标是什么？,directly_in_scope,C3_action_intent,directly_in_scope,C3_action_intent,both_direct,C3_action_intent,直接询问用工具处理肉块的目标,对“男子用工具处理肉块的直接目标是什么？”，核心要求把可见空间行动与其目标、去向或即时结果绑定，直接考查 C3 行动与意图。
scope-0230,镜头平移时海岸线相对画面如何移动？,directly_in_scope,C6_reference_frame,directly_in_scope,C2_dynamic_spatial,both_direct,DISAGREEMENT,询问镜头平移时海岸线在画面参考系中的运动,对“镜头平移时海岸线相对画面如何移动？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。；同时还需处理相机、行动者或对象参照。
scope-0231,广场人群是否逐渐聚集成一支队伍？,directly_in_scope,C2_dynamic_spatial,directly_in_scope,C5_deformation_state,both_direct,DISAGREEMENT,询问人群空间分布是否逐渐聚合为队伍,对“广场人群是否逐渐聚集成一支队伍？”，核心要求识别开合、弯曲、组装、分离、破坏或状态转变，直接考查 C5 形变与状态变化。；同时还需跟踪相关空间关系或轨迹的时间变化。
scope-0232,从骑手视角看转弯目标道路位于哪一侧？,directly_in_scope,C6_reference_frame,directly_in_scope,C6_reference_frame,both_direct,C6_reference_frame,明确采用骑手视角判断目标道路方向,对“从骑手视角看转弯目标道路位于哪一侧？”，核心要求在明确的相机、行动者或对象视角下表示或转换空间方向，直接考查 C6 参照系。
